"","bin","genus_explanation","genus_type","nyslægt","genus_nameing","popup_html","latitude","longitude","city_dk","taxonomy_proposed"
"50","MFD06742.bin.1.139","Microbe found nearby Borre","N","Nej"," ","<b>Bakteriens navn:</b> Borreiella adiacens<br/>
     <b>Findested:</b> Skove (Bøgeskov på kalk) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",54.992122,12.534405,"Borre","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Klitmollerisomataceae;g__Borreiella;s__Borreiella adiacens"
"51","MFD09206.bin.1.191","Microbe found nearby Borre","N","Nej"," ","<b>Bakteriens navn:</b> Borreiella terrea<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90236,10.25672,"Borre","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Klitmollerisomataceae;g__Borreiella;s__Borreiella terrea"
"52","MFD09206.bin.1.75","Microbe found nearby Borre","N","Nej"," ","<b>Bakteriens navn:</b> Borreiella nordica<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90236,10.25672,"Borre","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Klitmollerisomataceae;g__Borreiella;s__Borreiella nordica"
"53","MFD09267.bin.1.5","Microbe found nearby Borre","N","Nej"," ","<b>Bakteriens navn:</b> Borreiella tellurica<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.98291,9.28746,"Borre","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Klitmollerisomataceae;g__Borreiella;s__Borreiella tellurica"
"54","MFD04540.bin.1.106","Microbe found nearby Bov","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bov   <br/>","<b>Bakteriens navn:</b> Bovimorpha tellurica<br/>
     <b>Findested:</b> Skove (Mose-skov) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bov   <br/>",54.8082,9.344,"Bov","d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__Bovimorphaceae;g__Bovimorpha;s__Bovimorpha tellurica"
"55","MFD03250.bin.1.125","Microbe found nearby Bregninge","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>","<b>Bakteriens navn:</b> Bregningeaba aquidulcis<br/>
     <b>Findested:</b> Saltvand (Havne) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>",55.677,11.0731,"Bregninge","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Bregningeabaceae;g__Bregningeaba;s__Bregningeaba aquidulcis"
"56","MFD03250.bin.1.162","Microbe found nearby Bregninge","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>","<b>Bakteriens navn:</b> Bregningeana aquidulcis<br/>
     <b>Findested:</b> Saltvand (Havne) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>",55.677,11.0731,"Bregninge","d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Bregningeanaceae;g__Bregningeana;s__Bregningeana aquidulcis"
"57","MFD03250.bin.c.7","Microbe found nearby Bregninge","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>","<b>Bakteriens navn:</b> Bregningesoma aquaticum<br/>
     <b>Findested:</b> Saltvand (Havne) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>",55.677,11.0731,"Bregninge","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Bregningesomatales;f__Bregningesomataceae;g__Bregningesoma;s__Bregningesoma aquaticum"
"58","MFD04944.bin.1.263","Microbe found nearby Bregninge","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>","<b>Bakteriens navn:</b> Bregningevita scandia<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bregninge   <br/>",54.9596,10.5752,"Bregninge","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Bregningevitaceae;g__Bregningevita;s__Bregningevita scandia"
"59","MFD03250.bin.1.47","Microbe found nearby Bregninge","N","Nej"," ","<b>Bakteriens navn:</b> Bregningeaba aquatica<br/>
     <b>Findested:</b> Saltvand (Havne) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.677,11.0731,"Bregninge","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Bregningeabaceae;g__Bregningeaba;s__Bregningeaba aquatica"
"60","MFD05942.bin.c.2","Microbe found nearby Brorstrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Brorstrup   <br/>","<b>Bakteriens navn:</b> Brorstrupimen vicinum<br/>
     <b>Findested:</b> Marker (Græs (Poaceae)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Brorstrup   <br/>",56.7771,9.6177,"Brorstrup","d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Anaerosomatales;f__Brorstrupimenaceae;g__Brorstrupimen;s__Brorstrupimen vicinum"
"61","MFD01689.bin.1.3","Microbe found nearby Bryndum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bryndum   <br/>","<b>Arkebakterierens navn:</b> Bryndumiplasma terreus<br/>
     <b>Findested:</b> Moser, kær og højmoser (Nedbrudte tørvemos-samfund) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bryndum   <br/>",55.595,8.4696,"Bryndum","d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__Bryndumiplasma;s__Bryndumiplasma terreus"
"62","MFD05684.bin.1.14","Microbe found nearby Bryndum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bryndum   <br/>","<b>Bakteriens navn:</b> Bryndumius litoralis<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bryndum   <br/>",55.5312,8.2638,"Bryndum","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Bryndumiales;f__Bryndumiaceae;g__Bryndumius;s__Bryndumius litoralis"
"63","MFD02134.bin.1.56","Microbe found nearby Bryrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bryrup   <br/>","<b>Bakteriens navn:</b> Bryrupiana terrestris<br/>
     <b>Findested:</b> Moser, kær og højmoser (Våd krat (ikke habitat-type)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bryrup   <br/>",56.0562,9.5887,"Bryrup","d__Bacteria;p__Actinomycetota;c__Bonnerupiia;o__Granslevivitales;f__Granslevivitaceae;g__Bryrupiana;s__Bryrupiana terrestris"
"64","MFD01721.bin.1.13","Microbe found nearby Bryrup","N","Nej"," ","<b>Bakteriens navn:</b> Bryrupiana terrea<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.4485,10.5019,"Bryrup","d__Bacteria;p__Actinomycetota;c__Bonnerupiia;o__Granslevivitales;f__Granslevivitaceae;g__Bryrupiana;s__Bryrupiana terrea"
"65","MFD09779.bin.1.329","Microbe found nearby Bryrup","N","Nej"," ","<b>Bakteriens navn:</b> Bryrupiana scandia<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.3361,8.1689,"Bryrup","d__Bacteria;p__Actinomycetota;c__Bonnerupiia;o__Granslevivitales;f__Granslevivitaceae;g__Bryrupiana;s__Bryrupiana scandia"
"66","MFD01476.bin.1.124","Microbe found nearby Broendum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Brøndum (Broendum) <br/>","<b>Bakteriens navn:</b> Broendumivita vicina<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Brøndum (Broendum) <br/>",56.50596583,8.826613964,"Brøndum","d__Bacteria;p__Bacteroidota;c__Skagenicolia;o__Skagenicolales;f__Broendumivitaceae;g__Broendumivita;s__Broendumivita vicina"
"67","MFD01721.bin.1.119","Microbe found nearby Bullerup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bullerup   <br/>","<b>Bakteriens navn:</b> Bullerupicola oricus<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bullerup   <br/>",55.4485,10.5019,"Bullerup","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Sonderborgisomataceae;g__Bullerupicola;s__Bullerupicola oricus"
"68","MFD05684.bin.1.284","Microbe found nearby Bullerup","N","Nej"," ","<b>Bakteriens navn:</b> Bullerupicola terreum<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.5312,8.2638,"Bullerup","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Sonderborgisomataceae;g__Bullerupicola;s__Bullerupicola terreum"
"69","MFD02579.bin.1.29","Microbe found nearby Byrum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Byrum   <br/>","<b>Bakteriens navn:</b> Byrumivivens contiguus<br/>
     <b>Findested:</b> Moser, kær og højmoser (Nedbrudte tørvemos-samfund) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Byrum   <br/>",57.2803,10.9905,"Byrum","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Byrumiviventaceae;g__Byrumivivens;s__Byrumivivens contiguus"
"70","MFD09779.bin.1.245","Microbe found nearby Baekmarksbro","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bækmarksbro (Baekmarksbro) <br/>","<b>Bakteriens navn:</b> Baekmarksbroaba vicina<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bækmarksbro (Baekmarksbro) <br/>",56.3361,8.1689,"Bækmarksbro","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__Glyngoereaceae;g__Baekmarksbroaba;s__Baekmarksbroaba vicina"
"71","MFD04944.bin.1.191","Microbe found nearby Boestrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bøstrup (Boestrup) <br/>","<b>Bakteriens navn:</b> Boestrupisoma contiguum<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bøstrup (Boestrup) <br/>",54.9596,10.5752,"Bøstrup","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Boestrupisoma;s__Boestrupisoma contiguum"
"72","MFD09779.bin.1.356","Microbe found nearby Boevling","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Bøvling (Boevling) <br/>","<b>Bakteriens navn:</b> Boevlingiaba proxima<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Bøvling (Boevling) <br/>",56.3361,8.1689,"Bøvling","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__Tilstibacteriaceae;g__Boevlingiaba;s__Boevlingiaba proxima"
"73","MFD09779.bin.1.81","Microbe found nearby Boevling","N","Nej"," ","<b>Bakteriens navn:</b> Boevlingiaba nordica<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.3361,8.1689,"Bøvling","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__Tilstibacteriaceae;g__Boevlingiaba;s__Boevlingiaba nordica"
"74","MFD04408.bin.1.36","Microbe found nearby Christiansfeld","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Christiansfeld   <br/>","<b>Bakteriens navn:</b> Christiansfeldium simile<br/>
     <b>Findested:</b> Ferskvand (Regnvandsbassin, by) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Christiansfeld   <br/>",55.2455,9.5294,"Christiansfeld","d__Bacteria;p__Bacteroidota;c__Skagenicolia;o__Skagenicolales;f__Christiansfeldiaceae;g__Christiansfeldium;s__Christiansfeldium simile"
"75","MFD04212.bin.c.9","Microbe found nearby Damsholte","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Damsholte   <br/>","<b>Bakteriens navn:</b> Damsholtecola proximus<br/>
     <b>Findested:</b> Klitter (Faste klitter (grå klitter)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Damsholte   <br/>",55.0396,12.2823,"Damsholte","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Damsholtecola;s__Damsholtecola proximus"
"76","MFD01188.bin.1.19","Microbe found nearby Diernaes","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Diernæs (Diernaes) <br/>","<b>Bakteriens navn:</b> Diernaesiella terrea<br/>
     <b>Findested:</b> Moser, kær og højmoser (Hængesæk) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Diernæs (Diernaes) <br/>",55.123677,10.271228,"Diernæs","d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Diernaesiella;s__Diernaesiella terrea"
"77","MFD02416.bin.1.157","Microbe found nearby Diernaes","N","Nej"," ","<b>Bakteriens navn:</b> Diernaesiella ripica<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8577,9.5553,"Diernæs","d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Diernaesiella;s__Diernaesiella ripica"
"78","MFD04492.bin.1.142","Microbe found nearby Diernaes","N","Nej"," ","<b>Bakteriens navn:</b> Diernaesiella sediminis<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.05543277,9.699910829,"Diernæs","d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Diernaesiella;s__Diernaesiella sediminis"
"79","MFD04492.bin.1.143","Microbe found nearby Diernaes","N","Nej"," ","<b>Bakteriens navn:</b> Diernaesiella contigua<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.05543277,9.699910829,"Diernæs","d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Diernaesiella;s__Diernaesiella contigua"
"80","MFD09964.bin.1.74","Microbe found nearby Dommerby","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Dommerby   <br/>","<b>Bakteriens navn:</b> Dommerbymen vicinum<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Dommerby   <br/>",56.5565,9.0763,"Dommerby","d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__Dommerbymenales;f__Dommerbymenaceae;g__Dommerbymen;s__Dommerbymen vicinum"
"81","MFD04850.bin.c.1","Microbe found nearby Dragstrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Dragstrup   <br/>","<b>Bakteriens navn:</b> Dragstrupisoma humicum<br/>
     <b>Findested:</b> Græsland (Kalkrig græsland) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Dragstrup   <br/>",56.8489,8.6134,"Dragstrup","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Dragstrupisomatales;f__Dragstrupisomataceae;g__Dragstrupisoma;s__Dragstrupisoma humicum"
"82","MFD04212.bin.1.309","Microbe found nearby Dragstrup","N","Nej"," ","<b>Bakteriens navn:</b> Dragstrupisoma aridum<br/>
     <b>Findested:</b> Klitter (Faste klitter (grå klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.0396,12.2823,"Dragstrup","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Dragstrupisomatales;f__Dragstrupisomataceae;g__Dragstrupisoma;s__Dragstrupisoma aridum"
"83","MFD04212.bin.1.40","Microbe found nearby Dragstrup","N","Nej"," ","<b>Bakteriens navn:</b> Dragstrupisoma danicum<br/>
     <b>Findested:</b> Klitter (Faste klitter (grå klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.0396,12.2823,"Dragstrup","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Dragstrupisomatales;f__Dragstrupisomataceae;g__Dragstrupisoma;s__Dragstrupisoma danicum"
"84","MFD09206.bin.1.5","Microbe found nearby Dragstrup","N","Nej"," ","<b>Bakteriens navn:</b> Dragstrupisoma proximum<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90236,10.25672,"Dragstrup","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Dragstrupisomatales;f__Dragstrupisomataceae;g__Dragstrupisoma;s__Dragstrupisoma proximum"
"85","MFD04944.bin.1.54","Microbe found nearby Drejoe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>","<b>Bakteriens navn:</b> Drejoeiella glebica<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>",54.9596,10.5752,"Drejø","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Drejoeiella;s__Drejoeiella glebica"
"86","MFD04944.bin.1.302","Microbe found nearby Drejoe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>","<b>Bakteriens navn:</b> Drejoehabitans proximus<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>",54.9596,10.5752,"Drejø","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Klitmollerisomataceae;g__Drejoehabitans;s__Drejoehabitans proximus"
"87","MFD04944.bin.1.147","Microbe found nearby Drejoe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>","<b>Bakteriens navn:</b> Drejoemorpha scandia<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>",54.9596,10.5752,"Drejø","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Drejoemorpha;s__Drejoemorpha scandia"
"88","MFD04944.bin.1.92","Microbe found nearby Drejoe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>","<b>Bakteriens navn:</b> Drejoeum affine<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Drejø (Drejoe) <br/>",54.9596,10.5752,"Drejø","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Drejoeum;s__Drejoeum affine"
"89","MFD09368.bin.1.142","Microbe found nearby Drejoe","N","Nej"," ","<b>Bakteriens navn:</b> Drejoemorpha humica<br/>
     <b>Findested:</b> Græsland (Halvnatu­rlige tørre græsarealer) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",54.8519,9.3861,"Drejø","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Drejoemorpha;s__Drejoemorpha humica"
"90","MFD00392.bin.1.337","Microbe found nearby Drejoe","N","Nej"," ","<b>Bakteriens navn:</b> Drejoeum scandium<br/>
     <b>Findested:</b> Marker (Hestebønner) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.4231,11.6269,"Drejø","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Drejoeum;s__Drejoeum scandium"
"91","MFD00822.bin.1.76","Microbe found nearby Drejoe","N","Nej"," ","<b>Bakteriens navn:</b> Drejoeum oricum<br/>
     <b>Findested:</b> Kystområder (Saltmarsk og strandeng) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.9676,9.612,"Drejø","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Drejoeum;s__Drejoeum oricum"
"92","MFD05442.bin.1.300","Microbe found nearby Drejoe","N","Nej"," ","<b>Bakteriens navn:</b> Drejoeum vicinum<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7368,8.822,"Drejø","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Drejoeum;s__Drejoeum vicinum"
"93","MFD05454.bin.1.313","Microbe found nearby Drejoe","N","Nej"," ","<b>Bakteriens navn:</b> Drejoeum humicum<br/>
     <b>Findested:</b> Græsland (Kalkrig græsland) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",54.9631,12.5121,"Drejø","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Drejoeum;s__Drejoeum humicum"
